year,gennme,prodnme,state,quarter,suppression,totalRX
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,3,F,622
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,3,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,FL,3,T,0
2016,Dextroamphetamine Sulfate,ZENZEDI,FL,3,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,FL,3,F,56095
2016,Amphetamine,ADZENYS XR ODT,FL,4,T,0
2016,Amphetamine Salt Combination,ADDERALL,FL,4,F,18
2016,Amphetamine Salt Combination,ADDERALL,FL,4,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,FL,4,F,36830
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,4,F,27819
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,4,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,4,F,21
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,4,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,4,F,99
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,4,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,4,F,116
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,4,T,0
2016,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,FL,4,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,4,F,705
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,4,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,FL,4,T,0
2016,Dextroamphetamine Sulfate,ZENZEDI,FL,4,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,FL,4,F,68201
2016,Amphetamine Salt Combination,ADDERALL,MS,1,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,MS,1,F,9319
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,1,F,4235
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,1,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,1,F,80
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,1,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,1,F,95
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,1,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,MS,1,F,752
2016,Dextroamphetamine Sulfate,ZENZEDI,MS,1,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,MS,1,F,24261
2016,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,MS,1,T,0
2016,Amphetamine Salt Combination,ADDERALL,MS,2,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,MS,2,F,8782
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,2,F,4091
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,2,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,MS,2,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,2,F,69
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,2,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,2,F,79
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,2,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,MS,2,F,687
2016,Dextroamphetamine Sulfate,ZENZEDI,MS,2,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,MS,2,F,23112
2016,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,MS,2,T,0
2016,Amphetamine,ADZENYS XR ODT,MS,3,T,0
2016,Amphetamine Salt Combination,ADDERALL,MS,3,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,MS,3,F,8688
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,3,F,4350
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,3,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,MS,3,F,16
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,MS,3,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,3,F,74
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,3,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,3,F,85
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,3,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,MS,3,F,668
2016,Dextroamphetamine Sulfate,ZENZEDI,MS,3,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,MS,3,F,22874
2016,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,MS,3,T,0
2016,Amphetamine,ADZENYS XR ODT,MS,4,T,0
2016,Amphetamine Salt Combination,ADDERALL,MS,4,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,MS,4,F,10062
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,4,F,5517
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,MS,4,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,MS,4,F,17
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,MS,4,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,MS,4,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,4,F,54
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,MS,4,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,4,F,136
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,MS,4,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,MS,4,F,925
2016,Dextroamphetamine Sulfate,ZENZEDI,MS,4,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,MS,4,F,27787
2016,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,MS,4,T,0
2016,Amphetamine Salt Combination,ADDERALL,SC,1,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,SC,1,F,2130
2016,Amphetamine Salt Combination,ADDERALL XR,SC,1,T,0
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,1,F,11355
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,1,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,SC,1,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,SC,1,F,4889
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,SC,1,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,1,F,406
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,1,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,SC,1,T,0
2016,Dextroamphetamine Sulfate,ZENZEDI,SC,1,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,SC,1,F,21646
2016,Amphetamine Salt Combination,ADDERALL,SC,2,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,SC,2,F,2090
2016,Amphetamine Salt Combination,ADDERALL XR,SC,2,T,0
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,2,F,8257
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,2,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,SC,2,F,73
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,SC,2,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,SC,2,F,5396
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,SC,2,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,2,F,508
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,2,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,SC,2,T,0
2016,Dextroamphetamine Sulfate,ZENZEDI,SC,2,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,SC,2,F,20538
2016,Amphetamine,ADZENYS XR ODT,SC,3,T,0
2016,Amphetamine Salt Combination,ADDERALL,SC,3,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,SC,3,F,1971
2016,Amphetamine Salt Combination,ADDERALL XR,SC,3,T,0
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,3,F,7816
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,3,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,SC,3,F,728
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,SC,3,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,SC,3,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,SC,3,F,6240
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,SC,3,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,3,F,470
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,3,T,0
2016,Dextroamphetamine Sulfate,ZENZEDI,SC,3,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,SC,3,F,19339
2016,Amphetamine,ADZENYS XR ODT,SC,4,T,0
2016,Amphetamine Salt Combination,ADDERALL,SC,4,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,SC,4,F,2005
2016,Amphetamine Salt Combination,ADDERALL XR,SC,4,T,0
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,4,F,8878
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,SC,4,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,SC,4,F,892
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,SC,4,T,0
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,SC,4,F,800
2016,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,SC,4,F,6150
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,4,F,463
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,SC,4,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,SC,4,T,0
2016,Dextroamphetamine Sulfate,ZENZEDI,SC,4,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,SC,4,F,21695
2016,Amphetamine Salt Combination,ADDERALL,TN,1,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,TN,1,F,22015
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,1,F,7783
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,1,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,1,F,315
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,1,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,TN,1,F,509
2016,Dextroamphetamine Sulfate,ZENZEDI,TN,1,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,TN,1,F,33243
2016,Amphetamine Salt Combination,ADDERALL,TN,2,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,TN,2,F,21424
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,2,F,7661
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,2,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,TN,2,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,2,F,274
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,2,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,TN,2,F,460
2016,Dextroamphetamine Sulfate,ZENZEDI,TN,2,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,TN,2,F,32965
2016,Amphetamine,ADZENYS XR ODT,TN,3,T,0
2016,Amphetamine Salt Combination,ADDERALL,TN,3,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,TN,3,F,21954
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,3,F,7784
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,3,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,TN,3,T,0
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,3,F,291
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,3,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,TN,3,F,502
2016,Dextroamphetamine Sulfate,ZENZEDI,TN,3,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,TN,3,F,33745
2016,Amphetamine,ADZENYS XR ODT,TN,4,F,124
2016,Amphetamine,ADZENYS XR ODT,TN,4,T,0
2016,Amphetamine Salt Combination,ADDERALL,TN,4,T,0
2016,Amphetamine Salt Combination,ADDERALL XR,TN,4,F,21400
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,4,F,7783
2016,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,TN,4,T,0
2016,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,TN,4,F,17
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,4,F,222
2016,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,TN,4,T,0
2016,Dextroamphetamine Sulfate,PROCENTRA,TN,4,F,532
2016,Dextroamphetamine Sulfate,ZENZEDI,TN,4,T,0
2016,Lisdexamfetamine Dimesylate,VYVANSE,TN,4,F,34141
2017,Amphetamine,ADZENYS XR ODT,CO,1,T,0
2017,Amphetamine Salt Combination,ADDERALL,CO,1,F,147
2017,Amphetamine Salt Combination,ADDERALL,CO,1,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,CO,1,F,10497
2017,Amphetamine Salt Combination,ADDERALL XR,CO,1,T,0
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,1,F,7941
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,1,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,CO,1,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,CO,1,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,1,F,102
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,1,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,CO,1,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,1,F,233
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,1,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,CO,1,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,1,F,9364
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,1,T,0
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,CO,1,T,0
2017,Amphetamine,ADZENYS XR ODT,CO,2,T,0
2017,Amphetamine Salt Combination,ADDERALL,CO,2,F,48
2017,Amphetamine Salt Combination,ADDERALL,CO,2,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,CO,2,F,10956
2017,Amphetamine Salt Combination,ADDERALL XR,CO,2,T,0
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,2,F,9889
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,2,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,CO,2,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,CO,2,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,2,F,162
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,2,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,CO,2,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,2,F,287
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,2,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,CO,2,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,2,F,9489
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,2,T,0
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,CO,2,F,19
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,CO,2,T,0
2017,Amphetamine,ADZENYS XR ODT,CO,3,T,0
2017,Amphetamine Salt Combination,ADDERALL,CO,3,F,53
2017,Amphetamine Salt Combination,ADDERALL,CO,3,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,CO,3,F,10479
2017,Amphetamine Salt Combination,ADDERALL XR,CO,3,T,0
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,3,F,10553
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,3,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,CO,3,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,CO,3,F,41
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,CO,3,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,3,F,196
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,3,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,CO,3,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,3,F,269
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,3,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,CO,3,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,3,F,9129
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,3,T,0
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,CO,3,F,17
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,CO,3,T,0
2017,Amphetamine,ADZENYS XR ODT,CO,4,T,0
2017,Amphetamine Salt Combination,ADDERALL,CO,4,F,44
2017,Amphetamine Salt Combination,ADDERALL,CO,4,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,CO,4,F,1309
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,4,F,11244
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,CO,4,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,CO,4,F,568
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,CO,4,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,CO,4,F,821
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,CO,4,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,4,F,5727
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,CO,4,T,0
2017,Amphetamine Salt Combination,MYDAYIS,CO,4,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,CO,4,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,4,F,232
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,CO,4,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,CO,4,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,4,F,9490
2017,Lisdexamfetamine Dimesylate,VYVANSE,CO,4,T,0
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,CO,4,F,22
2017,Amphetamine,ADZENYS XR ODT,FL,1,T,0
2017,Amphetamine Salt Combination,ADDERALL,FL,1,F,14
2017,Amphetamine Salt Combination,ADDERALL,FL,1,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,FL,1,F,33548
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,1,F,24660
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,1,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,1,F,32
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,1,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,1,F,177
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,1,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,1,F,40
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,1,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,FL,1,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,1,F,655
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,1,T,0
2017,Dextroamphetamine Sulfate,PROCENTRA,FL,1,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,FL,1,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,FL,1,F,61452
2017,Amphetamine,ADZENYS XR ODT,FL,2,F,55
2017,Amphetamine,ADZENYS XR ODT,FL,2,T,0
2017,Amphetamine Salt Combination,ADDERALL,FL,2,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,FL,2,F,40044
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,2,F,27412
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,2,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,2,F,21
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,2,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,2,F,155
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,2,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,2,F,135
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,2,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,FL,2,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,2,F,784
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,2,T,0
2017,Dextroamphetamine Sulfate,PROCENTRA,FL,2,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,FL,2,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,FL,2,F,71150
2017,Lisdexamfetamine Dimesylate,VYVANSE,FL,2,T,0
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,FL,2,T,0
2017,Amphetamine,ADZENYS XR ODT,FL,3,F,20
2017,Amphetamine,ADZENYS XR ODT,FL,3,T,0
2017,Amphetamine Salt Combination,ADDERALL,FL,3,F,14
2017,Amphetamine Salt Combination,ADDERALL,FL,3,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,FL,3,F,29980
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,3,F,24997
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,3,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,3,F,30
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,3,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,3,F,105
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,3,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,3,F,337
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,3,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,FL,3,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,3,F,576
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,3,T,0
2017,Dextroamphetamine Sulfate,PROCENTRA,FL,3,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,FL,3,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,FL,3,F,55420
2017,Lisdexamfetamine Dimesylate,VYVANSE,FL,3,T,0
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,FL,3,T,0
2017,Amphetamine,ADZENYS XR ODT,FL,4,F,55
2017,Amphetamine,ADZENYS XR ODT,FL,4,T,0
2017,Amphetamine Salt Combination,ADDERALL,FL,4,T,0
2017,Amphetamine Salt Combination,ADDERALL XR,FL,4,F,32978
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,4,F,29170
2017,Amphetamine Salt Combination,AMPHETAMINE SALT COMBO,FL,4,T,0
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,4,F,45
2017,Amphetamine Salt Combination,DEXTROAMPH SACC-AMPH ASP-DEXTROAM SULF-AMPHET SULF,FL,4,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,4,F,117
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALT,FL,4,T,0
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,4,F,184
2017,Amphetamine Salt Combination,MIXED AMPHETAMINE SALTS,FL,4,T,0
2017,Amphetamine Salt Combination,MYDAYIS,FL,4,T,0
2017,Dextroamphetamine Sulfate,DEXEDRINE SPANSULE,FL,4,T,0
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,4,F,616
2017,Dextroamphetamine Sulfate,DEXTROAMPHETAMINE SULFATE,FL,4,T,0
2017,Dextroamphetamine Sulfate,PROCENTRA,FL,4,T,0
2017,Dextroamphetamine Sulfate,ZENZEDI,FL,4,T,0
2017,Lisdexamfetamine Dimesylate,VYVANSE,FL,4,F,60803
2017,Lisdexamfetamine Dimesylate,VYVANSE,FL,4,T,0
2017,Methamphetamine Hydrochloride,METHAMPHETAMINE HCL,FL,4,T,0
2017,Amphetamine,ADZENYS XR ODT,MS,1,F,659
